eventID,targetUserName,serviceName,ticketEncryptionType,ticketOptions,preAuthType,status,ipAddress,agent.name,timestamp,label
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 19:37:25.494",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 19:37:25.524",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 19:37:25.582",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 19:37:26.572",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 19:37:26.681",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 19:37:26.713",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 19:37:27.899",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 19:37:48.385",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 19:37:48.399",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 19:37:50.760",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 19:37:50.792",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 19:37:53.102",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 19:37:55.431",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 19:38:00.184",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 19:38:00.197",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 19:38:02.696",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 19:38:02.713",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 19:37:28.040",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 19:37:29.290",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 19:37:29.337",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 19:37:29.353",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 19:37:30.425",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 19:38:07.479",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 19:38:09.915",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:27.733",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:27.795",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:27.842",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:27.857",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:27.890",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:27.951",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:28.970",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:28.982",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:29.060",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:29.092",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:29.154",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:30.217",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:30.263",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:30.279",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:31.357",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:31.467",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:31.482",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:32.732",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:32.748",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:32.780",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:04.607",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:04.622",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:09.204",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:11.594",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:13.859",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:51.452",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:51.483",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:16.201",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:16.201",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:20.810",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:23.091",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:58.358",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:58.373",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:46.889",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:35:46.904",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:36:31.389",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:36:31.452",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:36:32.639",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:36:32.670",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:36:33.826",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:36:33.889",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:36:33.905",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:36:33.935",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:36:33.951",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:36:35.014",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:36:35.046",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:36:35.139",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:36:35.185",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:11.858",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:14.124",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:14.139",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:16.407",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:18.702",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:20.985",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:20.999",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:21.014",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:36:30.248",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:36:30.327",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:36:30.405",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:36:31.295",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:36:31.326",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:36:31.358",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:25.579",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:25.592",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:27.968",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:27.983",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:30.141",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:30.170",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:37:00.952",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:37:05.407",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:37:05.437",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:37:07.717",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:37:10.016",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:37:10.030",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:36:05.357",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:37:12.326",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:37:16.854",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:42.702",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:42.780",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:42.906",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:43.828",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:43.906",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:43.999",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:44.015",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:44.046",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:44.078",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:45.046",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:45.124",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:46.124",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:46.234",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:46.280",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:46.312",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:47.202",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:47.312",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:47.359",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:38:47.406",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:39:27.796",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:39:30.062",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:39:34.719",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:39:43.749",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:39:46.017",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:39:48.296",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:39:59.671",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:40:01.938",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:39:52.861",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:39:55.140",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:39:57.484",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:39:57.484",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:40:04.265",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:40:06.547",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:40:08.780",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:39:50.593",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:39:39.202",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:39:41.533",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:40:11.064",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:40:13.374",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:40:13.390",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:40:36.124",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:40:38.375",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:40:38.375",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:40:38.390",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:40:29.267",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:40:29.296",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:40:31.578",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:40:31.593",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:40:20.158",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:40:20.171",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:40:20.187",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:40:22.473",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:40:40.656",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:40:49.814",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:40:52.125",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:40:27.001",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:40:27.015",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:40:17.968",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:40:17.983",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:41:42.469",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:41:42.469",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:41:42.532",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:41:42.626",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:41:42.656",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:41:42.672",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:41:42.688",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:41:43.609",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:41:43.657",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:41:43.703",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:41:43.734",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:41:44.674",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:41:44.734",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:41:44.798",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:41:44.906",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:41:05.765",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:41:08.015",1
4769,user1@LAB.LOCAL,svc_web,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:41:08.016",1
4769,user1@LAB.LOCAL,svc_file,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:41:08.031",1
4769,user1@LAB.LOCAL,svc_sql,0x17,0x40810010,,0x0,::ffff:10.10.0.131,win-server,"Apr 27, 2026 @ 20:41:10.267",1
